Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Retail Sales People,Product ID,Location ID,Returned,Sales,Quantity,Discount,Profit
4076,CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,Cassandra Brandow,FUR-FU-10001488,FL-Miramar-33023,Not,339.14,4,0.2,0.0
4077,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Kelly Williams,OFF-BI-10003094,NE-Omaha-68104,Not,7.04,2,0.0,3.31
4078,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Kelly Williams,OFF-FA-10003472,NE-Omaha-68104,Not,5.04,4,0.0,0.2
4079,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,Kelly Williams,OFF-PA-10001289,NE-Omaha-68104,Not,116.28,3,0.0,56.98
4080,CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,Cassandra Brandow,TEC-PH-10002293,NC-Jacksonville-28540,Not,47.98,3,0.2,4.8
4081,CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,Anna Andreadi,OFF-PA-10000380,OR-Tigard-97224,Not,60.05,9,0.2,22.52
4082,CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,Anna Andreadi,OFF-BI-10004828,OR-Tigard-97224,Not,5.02,1,0.7,-3.52
4083,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Kelly Williams,OFF-BI-10004632,IL-Decatur-62521,Not,182.99,3,0.8,-320.24
4084,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,Kelly Williams,OFF-PA-10000327,IL-Decatur-62521,Not,10.27,3,0.2,3.21
4085,CA-2017-163692,7/9/2017,9/9/2017,First Class,Dp-13240,Anna Andreadi,OFF-BI-10003291,AZ-Phoenix-85023,Not,7.86,3,0.7,-6.02
4086,CA-2016-111913,4/8/2016,6/8/2016,Second Class,LC-16930,Anna Andreadi,TEC-PH-10002275,CA-Sacramento-95823,Not,302.38,2,0.2,30.24
4087,CA-2016-111913,4/8/2016,6/8/2016,Second Class,LC-16930,Anna Andreadi,OFF-BI-10003291,CA-Sacramento-95823,Not,20.95,3,0.2,7.07
4088,CA-2016-111913,4/8/2016,6/8/2016,Second Class,LC-16930,Anna Andreadi,OFF-BI-10000343,CA-Sacramento-95823,Not,11.78,3,0.2,3.98
4089,US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,Cassandra Brandow,FUR-BO-10000711,AR-Jonesboro-72401,Not,638.82,9,0.0,172.48
4090,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,TB-21175,Chuck Magee,OFF-LA-10001297,NY-New York City-10035,Not,20.7,2,0.0,9.94
4091,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,TB-21175,Chuck Magee,OFF-SU-10001574,NY-New York City-10035,Not,10.95,3,0.0,3.29
4092,CA-2016-161473,1/4/2016,5/4/2016,Standard Class,TB-21175,Chuck Magee,OFF-BI-10003305,NY-New York City-10035,Not,14.35,3,0.2,4.66
4093,CA-2017-166576,5/16/2017,5/18/2017,First Class,JM-15865,Chuck Magee,OFF-ST-10002574,OH-Akron-44312,Not,221.02,2,0.2,-55.26
4094,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Cassandra Brandow,TEC-MA-10000864,KY-Florence-41042,Not,3080.0,7,0.0,1416.8
4095,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Cassandra Brandow,TEC-AC-10003289,KY-Florence-41042,Not,79.96,4,0.0,18.39
4096,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,Cassandra Brandow,TEC-PH-10001619,KY-Florence-41042,Not,587.97,3,0.0,170.51
4097,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Kelly Williams,OFF-PA-10004888,MN-Minneapolis-55407,Not,32.4,5,0.0,15.55
4098,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Kelly Williams,OFF-ST-10000736,MN-Minneapolis-55407,Not,404.9,5,0.0,16.2
4099,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Kelly Williams,OFF-BI-10001120,MN-Minneapolis-55407,Not,9449.95,5,0.0,4630.48
4100,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,Kelly Williams,OFF-BI-10000301,MN-Minneapolis-55407,Not,12.94,2,0.0,6.47
4101,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Kelly Williams,OFF-AP-10004655,TX-Houston-77095,Not,2.26,1,0.8,-5.21
4102,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Kelly Williams,OFF-AP-10002906,TX-Houston-77095,Not,0.44,1,0.8,-1.11
4103,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,Kelly Williams,OFF-PA-10000740,TX-Houston-77095,Not,146.18,8,0.2,47.51
4104,CA-2017-137456,12/21/2017,12/21/2017,Same Day,RB-19465,Kelly Williams,FUR-FU-10001940,NE-Fremont-68025,Not,15.92,2,0.0,7.0
4105,US-2017-155999,7/8/2017,8/13/2017,Standard Class,JK-15370,Anna Andreadi,TEC-PH-10000439,CA-San Diego-92105,Yes,159.96,5,0.2,18.0
4106,US-2017-155999,7/8/2017,8/13/2017,Standard Class,JK-15370,Anna Andreadi,OFF-BI-10000404,CA-San Diego-92105,Yes,13.76,2,0.2,4.64
4107,US-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,Kelly Williams,OFF-BI-10003676,TX-Houston-77041,Not,4.31,2,0.8,-6.9
4108,CA-2015-105599,7/9/2015,7/9/2015,Same Day,MC-17275,Chuck Magee,OFF-ST-10002486,NY-New York City-10011,Not,13.96,2,0.0,0.28
4109,CA-2015-105599,7/9/2015,7/9/2015,Same Day,MC-17275,Chuck Magee,FUR-TA-10003837,NY-New York City-10011,Not,27.41,3,0.4,-14.16
4110,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Kelly Williams,TEC-PH-10002923,MI-Detroit-48227,Not,73.98,2,0.0,19.97
4111,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Kelly Williams,FUR-BO-10004360,MI-Detroit-48227,Not,160.98,1,0.0,20.93
4112,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Kelly Williams,OFF-PA-10002160,MI-Detroit-48227,Not,17.34,3,0.0,8.5
4113,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,Kelly Williams,OFF-AR-10002375,MI-Detroit-48227,Not,3.28,1,0.0,0.95
4114,CA-2015-116687,2/5/2015,7/5/2015,Standard Class,NC-18625,Kelly Williams,OFF-LA-10000443,TX-Houston-77095,Not,8.86,3,0.2,2.99
4115,CA-2015-116687,2/5/2015,7/5/2015,Standard Class,NC-18625,Kelly Williams,TEC-PH-10001750,TX-Houston-77095,Not,158.38,3,0.2,13.86
4116,CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,Anna Andreadi,OFF-BI-10004632,WA-Seattle-98105,Not,1219.96,5,0.2,381.24
4117,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Anna Andreadi,OFF-BI-10002813,CA-Los Angeles-90036,Not,3.17,2,0.2,0.99
4118,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Anna Andreadi,OFF-PA-10002005,CA-Los Angeles-90036,Not,19.44,3,0.0,9.33
4119,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Anna Andreadi,OFF-ST-10000060,CA-Los Angeles-90036,Not,454.86,7,0.0,54.58
4120,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,Anna Andreadi,OFF-BI-10002706,CA-Los Angeles-90036,Not,91.39,8,0.2,29.7
4121,CA-2017-117394,4/9/2017,10/9/2017,Standard Class,MM-17920,Chuck Magee,TEC-AC-10000199,PA-Philadelphia-19120,Not,19.04,4,0.2,-1.43
4122,CA-2017-133823,11/5/2017,12/5/2017,Same Day,LP-17080,Anna Andreadi,OFF-PA-10002870,WA-Seattle-98103,Not,37.44,6,0.0,16.85
4123,CA-2017-133823,11/5/2017,12/5/2017,Same Day,LP-17080,Anna Andreadi,OFF-LA-10004545,WA-Seattle-98103,Not,37.59,3,0.0,17.67
4124,CA-2017-133823,11/5/2017,12/5/2017,Same Day,LP-17080,Anna Andreadi,OFF-BI-10000962,WA-Seattle-98103,Not,26.03,2,0.2,9.44
4125,CA-2014-127523,11/5/2014,11/5/2014,Standard Class,BG-11695,Chuck Magee,OFF-AP-10004249,NY-Watertown-13601,Not,35.91,3,0.0,9.7
4126,CA-2017-123239,7/27/2017,7/31/2017,Second Class,MG-18145,Cassandra Brandow,FUR-FU-10001602,FL-Jacksonville-32216,Not,91.03,3,0.2,-2.28
4127,CA-2017-156769,6/5/2017,9/5/2017,First Class,GZ-14470,Cassandra Brandow,OFF-AR-10003179,VA-Arlington-22204,Not,54.66,6,0.0,18.04
4128,CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,Cassandra Brandow,OFF-ST-10003722,NC-Charlotte-28205,Not,67.34,6,0.2,7.58
4129,CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,Cassandra Brandow,TEC-MA-10001127,NC-Charlotte-28205,Not,2624.99,3,0.5,-944.99
4130,CA-2015-121272,3/29/2015,4/4/2015,Standard Class,DO-13435,Anna Andreadi,OFF-AP-10001947,WA-Seattle-98103,Not,73.28,4,0.0,21.25
4131,CA-2014-115336,11/18/2014,11/25/2014,Standard Class,AB-10600,Kelly Williams,OFF-BI-10001107,IL-Chicago-60623,Not,14.48,5,0.8,-23.89
4132,CA-2015-111703,2/7/2015,9/7/2015,Standard Class,KB-16315,Cassandra Brandow,OFF-PA-10000349,FL-Hollywood-33021,Not,11.95,3,0.2,4.03
4133,CA-2015-111703,2/7/2015,9/7/2015,Standard Class,KB-16315,Cassandra Brandow,OFF-PA-10003349,FL-Hollywood-33021,Not,15.55,3,0.2,5.64
4134,CA-2014-128839,8/9/2014,9/13/2014,Standard Class,TT-21070,Cassandra Brandow,OFF-FA-10002280,VA-Chesapeake-23320,Not,45.0,9,0.0,21.6
4135,CA-2014-128839,8/9/2014,9/13/2014,Standard Class,TT-21070,Cassandra Brandow,TEC-MA-10000029,VA-Chesapeake-23320,Not,209.97,3,0.0,90.29
4136,CA-2017-105914,2/10/2017,8/10/2017,Standard Class,PV-18985,Anna Andreadi,OFF-BI-10002854,CA-Los Angeles-90036,Not,112.12,5,0.2,42.05
4137,CA-2017-105914,2/10/2017,8/10/2017,Standard Class,PV-18985,Anna Andreadi,OFF-ST-10003716,CA-Los Angeles-90036,Not,1575.14,7,0.0,204.77
4138,CA-2017-110926,11/19/2017,11/23/2017,Standard Class,DD-13570,Cassandra Brandow,OFF-FA-10000624,VA-Alexandria-22304,Not,25.06,7,0.0,12.53
4139,CA-2016-117226,12/30/2016,1/1/2017,First Class,KD-16495,Kelly Williams,OFF-BI-10004654,TX-Deer Park-77536,Not,6.92,6,0.8,-10.39
4140,CA-2017-127313,1/12/2017,4/12/2017,First Class,RA-19285,Chuck Magee,OFF-ST-10001228,PA-Philadelphia-19120,Not,37.39,3,0.2,2.34
4141,CA-2017-127313,1/12/2017,4/12/2017,First Class,RA-19285,Chuck Magee,FUR-FU-10003798,PA-Philadelphia-19120,Not,79.12,5,0.2,13.85
4142,CA-2016-136287,6/13/2016,6/17/2016,Standard Class,SS-20590,Kelly Williams,OFF-LA-10003148,KS-Wichita-67212,Not,18.9,3,0.0,8.69
4143,US-2014-107699,5/19/2014,5/23/2014,Standard Class,JH-15820,Kelly Williams,OFF-BI-10001249,MI-Midland-48640,Not,57.42,9,0.0,26.41
4144,CA-2017-112725,1/30/2017,6/2/2017,Standard Class,EH-14125,Anna Andreadi,OFF-AR-10003759,CA-San Francisco-94110,Yes,12.74,7,0.0,5.73
4145,CA-2017-112725,1/30/2017,6/2/2017,Standard Class,EH-14125,Anna Andreadi,OFF-AR-10001227,CA-San Francisco-94110,Yes,8.82,3,0.0,2.38
4146,CA-2017-112725,1/30/2017,6/2/2017,Standard Class,EH-14125,Anna Andreadi,FUR-CH-10000863,CA-San Francisco-94110,Yes,120.78,1,0.2,-13.59
4147,CA-2015-136196,11/28/2015,11/28/2015,Standard Class,TP-21415,Chuck Magee,FUR-FU-10004017,NY-Freeport-11520,Not,322.59,3,0.0,64.52
4148,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Kelly Williams,OFF-BI-10000962,TX-Austin-78745,Not,9.76,3,0.8,-15.13
4149,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Kelly Williams,OFF-ST-10004507,TX-Austin-78745,Not,13.72,1,0.2,1.2
4150,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Kelly Williams,TEC-AC-10002942,TX-Austin-78745,Not,55.2,1,0.2,-2.07
4151,CA-2017-106068,10/23/2017,10/28/2017,Standard Class,RB-19330,Kelly Williams,OFF-ST-10002344,TX-Austin-78745,Not,259.14,4,0.2,-58.31
4152,CA-2017-100160,7/9/2017,11/9/2017,Standard Class,CB-12025,Chuck Magee,OFF-LA-10002475,PA-Philadelphia-19134,Not,29.24,5,0.2,9.87
4153,CA-2017-100160,7/9/2017,11/9/2017,Standard Class,CB-12025,Chuck Magee,OFF-PA-10003072,PA-Philadelphia-19134,Not,15.55,3,0.2,5.44
4154,CA-2017-100160,7/9/2017,11/9/2017,Standard Class,CB-12025,Chuck Magee,OFF-EN-10001509,PA-Philadelphia-19134,Not,4.9,3,0.2,1.65
4155,CA-2016-139689,12/29/2016,3/1/2017,Standard Class,MP-17965,Cassandra Brandow,OFF-BI-10004781,TN-Bristol-37620,Not,38.09,4,0.7,-27.93
4156,CA-2016-139689,12/29/2016,3/1/2017,Standard Class,MP-17965,Cassandra Brandow,OFF-BI-10000145,TN-Bristol-37620,Not,2.81,3,0.7,-1.97
4157,CA-2015-101091,5/12/2015,9/12/2015,Second Class,SW-20245,Chuck Magee,TEC-AC-10003280,PA-Philadelphia-19140,Not,47.98,2,0.2,0.6
4158,CA-2015-101091,5/12/2015,9/12/2015,Second Class,SW-20245,Chuck Magee,OFF-BI-10001107,PA-Philadelphia-19140,Not,26.06,6,0.7,-19.98
4159,CA-2014-126907,1/11/2014,8/11/2014,Standard Class,SM-20950,Kelly Williams,OFF-PA-10000533,IL-Chicago-60610,Not,15.7,3,0.2,5.1
4160,US-2016-164588,4/16/2016,4/23/2016,Standard Class,AP-10915,Cassandra Brandow,OFF-AR-10003056,GA-Columbus-31907,Not,12.84,3,0.0,3.72
4161,CA-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Chuck Magee,TEC-PH-10002834,NY-New York City-10035,Not,539.97,3,0.0,134.99
4162,CA-2017-115546,5/14/2017,5/18/2017,Standard Class,AH-10465,Chuck Magee,OFF-ST-10002214,NY-New York City-10035,Not,22.58,2,0.0,5.87
4163,CA-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,Chuck Magee,OFF-LA-10004484,NH-Dover-3820,Not,16.52,4,0.0,7.6
4164,CA-2015-163587,3/14/2015,3/18/2015,Standard Class,EP-13915,Chuck Magee,OFF-BI-10003091,NH-Dover-3820,Not,671.94,3,0.0,315.81
4165,US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,Anna Andreadi,TEC-AC-10003027,CO-Aurora-80013,Not,169.06,7,0.2,-14.79
4166,US-2017-106131,1/14/2017,1/16/2017,First Class,TP-21565,Anna Andreadi,OFF-ST-10003638,CO-Aurora-80013,Not,168.62,9,0.2,14.75
4167,CA-2015-160213,8/3/2015,8/3/2015,Standard Class,AR-10825,Chuck Magee,OFF-PA-10003848,NY-Long Beach-11561,Not,19.44,3,0.0,9.33
4168,CA-2014-157924,11/10/2014,11/10/2014,First Class,HA-14920,Anna Andreadi,OFF-ST-10002352,CA-Pasadena-91104,Yes,31.92,4,0.0,8.3
4169,CA-2014-157924,11/10/2014,11/10/2014,First Class,HA-14920,Anna Andreadi,FUR-CH-10000229,CA-Pasadena-91104,Yes,433.57,2,0.2,-65.04
4170,CA-2015-100216,4/13/2015,4/14/2015,First Class,HJ-14875,Anna Andreadi,OFF-PA-10000788,AZ-Mesa-85204,Not,31.1,6,0.2,10.89
4171,CA-2015-100216,4/13/2015,4/14/2015,First Class,HJ-14875,Anna Andreadi,OFF-PA-10002968,AZ-Mesa-85204,Not,54.82,3,0.2,17.82
4172,CA-2017-100601,11/16/2017,11/20/2017,Standard Class,JK-15370,Anna Andreadi,OFF-ST-10002486,CA-Fresno-93727,Not,48.86,7,0.0,0.98
4173,CA-2016-152163,1/7/2016,1/7/2016,Same Day,JF-15355,Cassandra Brandow,OFF-BI-10002215,SC-Columbia-29203,Not,14.2,2,0.0,6.53
4174,CA-2016-152163,1/7/2016,1/7/2016,Same Day,JF-15355,Cassandra Brandow,OFF-PA-10000788,SC-Columbia-29203,Not,12.96,2,0.0,6.22
4175,CA-2016-152163,1/7/2016,1/7/2016,Same Day,JF-15355,Cassandra Brandow,OFF-BI-10003364,SC-Columbia-29203,Not,58.34,2,0.0,28.0
4176,CA-2015-154340,11/29/2015,11/30/2015,First Class,EK-13795,Anna Andreadi,OFF-AR-10003582,CA-Santa Ana-92704,Not,56.3,2,0.0,15.76
4177,CA-2014-128846,7/4/2014,12/4/2014,Standard Class,RS-19765,Cassandra Brandow,TEC-PH-10003273,SC-Columbia-29203,Not,629.95,5,0.0,163.79
4178,CA-2014-128846,7/4/2014,12/4/2014,Standard Class,RS-19765,Cassandra Brandow,OFF-PA-10000100,SC-Columbia-29203,Not,122.97,3,0.0,60.26
4179,CA-2016-148593,6/16/2016,6/18/2016,Second Class,BD-11320,Anna Andreadi,OFF-PA-10001776,CA-Los Angeles-90045,Not,46.35,5,0.0,21.78
4180,US-2017-119039,6/3/2017,10/3/2017,Standard Class,BF-11170,Anna Andreadi,OFF-BI-10004182,CA-San Francisco-94109,Not,14.98,9,0.2,5.43
4181,CA-2017-128426,7/10/2017,11/10/2017,Standard Class,JK-15730,Kelly Williams,OFF-BI-10000756,TX-Houston-77036,Not,4.24,5,0.8,-6.36
4182,US-2017-136868,6/10/2017,12/10/2017,Standard Class,CR-12820,Chuck Magee,TEC-AC-10001539,NY-New York City-10035,Not,319.96,4,0.0,115.19
4183,US-2017-136868,6/10/2017,12/10/2017,Standard Class,CR-12820,Chuck Magee,OFF-PA-10002377,NY-New York City-10035,Not,17.04,3,0.0,7.67
4184,US-2017-136868,6/10/2017,12/10/2017,Standard Class,CR-12820,Chuck Magee,OFF-ST-10000991,NY-New York City-10035,Not,344.91,3,0.0,10.35
4185,CA-2016-143749,5/12/2016,7/12/2016,First Class,AG-10300,Chuck Magee,FUR-BO-10002853,MA-Franklin-2038,Not,81.94,1,0.0,20.49
4186,CA-2016-111493,10/21/2016,10/22/2016,First Class,CM-12160,Chuck Magee,TEC-AC-10004510,MD-Baltimore-21215,Not,98.16,6,0.0,9.82
4187,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Kelly Williams,OFF-BI-10003712,TX-Mcallen-78501,Not,6.87,7,0.8,-10.65
4188,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Kelly Williams,OFF-BI-10002571,TX-Mcallen-78501,Not,2.0,1,0.8,-3.29
4189,CA-2017-112536,5/18/2017,5/23/2017,Standard Class,SG-20890,Kelly Williams,OFF-ST-10004835,TX-Mcallen-78501,Not,8.93,2,0.2,0.67
4190,CA-2016-157714,9/26/2016,9/26/2016,Second Class,CS-12175,Kelly Williams,OFF-PA-10004022,IA-Iowa City-52240,Not,9.99,1,0.0,4.5
4191,CA-2017-166709,11/17/2017,11/22/2017,Standard Class,HL-15040,Chuck Magee,TEC-CO-10004722,DE-Newark-19711,Not,10499.97,3,0.0,5039.99
4192,CA-2015-129392,8/7/2015,8/7/2015,Same Day,DM-13015,Kelly Williams,OFF-PA-10004248,TX-Houston-77070,Not,21.12,5,0.2,6.6
4193,CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,Anna Andreadi,FUR-TA-10000577,ID-Boise-83704,Yes,696.42,2,0.0,160.18
4194,CA-2015-150875,11/16/2015,11/20/2015,Standard Class,HK-14890,Anna Andreadi,TEC-PH-10001254,ID-Boise-83704,Yes,304.78,3,0.2,22.86
4195,CA-2015-154200,6/18/2015,6/22/2015,Standard Class,BG-11740,Anna Andreadi,OFF-AR-10001044,CA-San Diego-92105,Not,51.98,2,0.0,15.07
4196,CA-2016-124233,8/4/2016,8/4/2016,Standard Class,CK-12595,Anna Andreadi,FUR-FU-10002597,CA-Los Angeles-90032,Not,24.7,5,0.0,10.37
4197,US-2015-134271,4/18/2015,4/23/2015,Second Class,RF-19735,Chuck Magee,OFF-LA-10004093,NY-New York City-10024,Not,21.93,3,0.0,10.31
4198,US-2016-161683,3/12/2016,8/12/2016,Standard Class,CJ-12010,Chuck Magee,OFF-AP-10000179,PA-Philadelphia-19134,Not,394.82,4,0.2,93.77
4199,US-2016-161683,3/12/2016,8/12/2016,Standard Class,CJ-12010,Chuck Magee,OFF-BI-10001072,PA-Philadelphia-19134,Not,18.19,4,0.7,-14.55
4200,CA-2015-143105,10/12/2015,10/12/2015,Same Day,MA-17560,Chuck Magee,OFF-LA-10004093,NY-New York City-10024,Not,7.31,1,0.0,3.44
4201,CA-2015-143105,10/12/2015,10/12/2015,Same Day,MA-17560,Chuck Magee,TEC-CO-10002095,NY-New York City-10024,Not,799.98,2,0.2,250.0
4202,CA-2015-143105,10/12/2015,10/12/2015,Same Day,MA-17560,Chuck Magee,OFF-PA-10002713,NY-New York City-10024,Not,41.28,6,0.0,18.99
4203,CA-2015-143105,10/12/2015,10/12/2015,Same Day,MA-17560,Chuck Magee,OFF-PA-10002254,NY-New York City-10024,Not,184.66,7,0.0,84.94
4204,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,OFF-AR-10001683,RI-Cranston-2920,Not,49.25,5,0.0,18.72
4205,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,OFF-PA-10002195,RI-Cranston-2920,Not,10.16,2,0.0,4.78
4206,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,FUR-FU-10002364,RI-Cranston-2920,Not,14.76,2,0.0,4.28
4207,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,OFF-BI-10004001,RI-Cranston-2920,Not,34.08,2,0.0,15.68
4208,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,FUR-FU-10000023,RI-Cranston-2920,Not,17.67,3,0.0,7.77
4209,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,FUR-CH-10002320,RI-Cranston-2920,Not,1604.9,5,0.0,481.47
4210,CA-2014-145387,10/31/2014,10/31/2014,Second Class,AM-10705,Chuck Magee,FUR-TA-10003238,RI-Cranston-2920,Not,385.69,1,0.3,-60.61
4211,CA-2017-109715,9/12/2017,12/14/2017,Standard Class,AH-10585,Kelly Williams,OFF-PA-10004965,IL-Chicago-60623,Not,15.98,2,0.2,5.0
4212,CA-2014-166457,5/5/2014,9/5/2014,Second Class,PF-19120,Cassandra Brandow,OFF-PA-10003016,KY-Richmond-40475,Not,9.42,3,0.0,4.24
4213,CA-2014-166457,5/5/2014,9/5/2014,Second Class,PF-19120,Cassandra Brandow,OFF-AR-10003651,KY-Richmond-40475,Not,6.56,2,0.0,1.9
4214,CA-2014-166457,5/5/2014,9/5/2014,Second Class,PF-19120,Cassandra Brandow,OFF-PA-10001363,KY-Richmond-40475,Not,24.56,2,0.0,11.54
4215,CA-2016-164637,4/3/2016,8/3/2016,Standard Class,RD-19480,Kelly Williams,OFF-BI-10003876,IN-Mishawaka-46544,Not,128.4,3,0.0,64.2
4216,CA-2014-103590,11/30/2014,11/30/2014,Standard Class,JL-15505,Chuck Magee,OFF-EN-10004007,NY-Mount Vernon-10550,Not,62.28,4,0.0,29.27
4217,CA-2015-111234,2/18/2015,2/22/2015,Standard Class,AB-10600,Anna Andreadi,OFF-LA-10002271,CA-Los Angeles-90004,Not,9.24,3,0.0,4.44
4218,CA-2017-149881,1/4/2017,3/4/2017,First Class,NC-18535,Anna Andreadi,FUR-BO-10003894,CA-San Francisco-94110,Not,482.66,8,0.15,85.18
4219,CA-2017-149881,1/4/2017,3/4/2017,First Class,NC-18535,Anna Andreadi,TEC-MA-10000418,CA-San Francisco-94110,Not,4799.98,2,0.2,360.0
4220,CA-2017-134565,11/6/2017,11/6/2017,Second Class,TB-21400,Anna Andreadi,OFF-PA-10004243,WA-Seattle-98103,Not,37.94,2,0.0,18.21
4221,CA-2017-134565,11/6/2017,11/6/2017,Second Class,TB-21400,Anna Andreadi,OFF-BI-10001759,WA-Seattle-98103,Not,18.29,6,0.2,6.63
4222,CA-2017-134565,11/6/2017,11/6/2017,Second Class,TB-21400,Anna Andreadi,TEC-MA-10001570,WA-Seattle-98103,Not,385.8,5,0.2,130.21
4223,CA-2017-134565,11/6/2017,11/6/2017,Second Class,TB-21400,Anna Andreadi,OFF-ST-10004804,WA-Seattle-98103,Not,102.96,2,0.0,1.03
4224,CA-2017-134565,11/6/2017,11/6/2017,Second Class,TB-21400,Anna Andreadi,FUR-BO-10001519,WA-Seattle-98103,Not,174.42,3,0.0,41.86
4225,CA-2016-108644,9/30/2016,9/30/2016,First Class,SJ-20215,Kelly Williams,OFF-BI-10000343,IL-Quincy-62301,Not,1.96,2,0.8,-3.24
4226,US-2014-102631,12/13/2014,12/17/2014,Standard Class,EB-13840,Kelly Williams,FUR-FU-10003930,IL-Chicago-60623,Not,94.43,3,0.6,-42.49
4227,CA-2017-120327,11/11/2017,11/16/2017,Standard Class,WB-21850,Kelly Williams,OFF-FA-10004854,IA-Urbandale-50322,Not,45.92,4,0.0,21.58
4228,CA-2015-154970,5/1/2015,10/1/2015,Standard Class,SR-20740,Anna Andreadi,FUR-CH-10003396,WA-Seattle-98103,Yes,61.58,1,0.2,-6.93
4229,CA-2016-113803,3/24/2016,3/26/2016,First Class,VG-21805,Kelly Williams,OFF-PA-10001994,IN-Richmond-47374,Not,22.48,1,0.0,10.34
4230,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,Kelly Williams,FUR-FU-10003601,TX-Dallas-75220,Not,332.03,9,0.6,-348.63
4231,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,Kelly Williams,OFF-BI-10003429,TX-Dallas-75220,Not,11.39,9,0.8,-17.66
4232,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,Kelly Williams,OFF-PA-10000232,TX-Dallas-75220,Not,15.55,3,0.2,5.64
4233,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,Kelly Williams,OFF-PA-10002195,TX-Dallas-75220,Not,31.1,6,0.2,11.28
4234,CA-2017-100223,5/7/2017,10/7/2017,Standard Class,LS-16945,Kelly Williams,OFF-BI-10004492,TX-Dallas-75220,Not,6.32,1,0.8,-10.42
4235,CA-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,Chuck Magee,OFF-PA-10004000,PA-Philadelphia-19143,Not,11.35,3,0.2,4.12
4236,CA-2014-168823,9/21/2014,9/24/2014,First Class,MA-17560,Chuck Magee,OFF-LA-10004425,PA-Philadelphia-19143,Not,20.81,9,0.2,7.02
4237,CA-2016-162404,7/23/2016,7/27/2016,Standard Class,NF-18475,Kelly Williams,OFF-BI-10000948,IL-Rockford-61107,Not,11.42,4,0.8,-18.84
